<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
QE,20070912,7691.24,7691.24,7691.24,7744.33,6336005
QE,20070911,7675.9,7675.9,7675.9,7691.24,4730241
QE,20070910,7675.9,7675.9,7675.9,7675.9,7345449
QE,20070909,7725.7,7725.7,7725.7,7763.65,10630332
QE,20070906,7725.7,7725.7,7725.7,7725.7,7744568
QE,20070905,7639.21,7639.21,7639.21,7684.11,7365240
QE,20070904,7639.21,7639.21,7639.21,7639.21,7818514
QE,20070903,7522.12,7522.12,7522.12,7562.54,7627378
QE,20070902,7484.19,7484.19,7484.19,7522.12,6377229
QE,20070830,7484.19,7484.19,7484.19,7484.19,6478797
QE,20070829,7475.99,7475.99,7475.99,7476.62,4783996
QE,20070828,7475.99,7475.99,7475.99,7475.99,5993468
QE,20070827,7487.53,7487.53,7487.53,7456.4,4905444
QE,20070826,7487.53,7487.53,7487.53,7487.53,4696151
QE,20070823,7507.69,7507.69,7507.69,7507.69,3487635
QE,20070822,7484.56,7484.56,7484.56,7484.56,6567260
QE,20070821,7454.54,7454.54,7454.54,7454.54,6713627
QE,20070820,7417.88,7417.88,7417.88,7417.88,6240767
QE,20070819,7340.06,7340.06,7340.06,7340.06,4912303
QE,20070816,7397.23,7397.23,7397.23,7397.23,7374878
QE,20070815,7506.2,7506.2,7506.2,7506.2,7326631
QE,20070814,7515.81,7515.81,7515.81,7515.81,5370973
QE,20070813,7513.37,7513.37,7513.37,7513.37,6407419
QE,20070812,7524.26,7524.26,7524.26,7524.26,5362107
QE,20070809,7525.8,7525.8,7525.8,7525.8,8790367
QE,20070808,7512.54,7512.54,7512.54,7512.54,5544304
QE,20070807,7512.14,7512.14,7512.14,7512.14,6139222
QE,20070806,7523.32,7523.32,7523.32,7523.32,11712774
QE,20070805,7525.96,7525.96,7525.96,7525.96,12936017
QE,20070802,7567.89,7567.89,7567.89,7567.89,10637431
QE,20070801,7580.37,7580.37,7580.37,7580.37,25103002
QE,20070731,7618.08,7618.08,7618.08,7618.08,5495896
QE,20070730,7594.22,7594.22,7594.22,7594.22,4510362
QE,20070729,7570.08,7570.08,7570.08,7570.08,4690272
QE,20070726,7569.59,7569.59,7569.59,7569.59,3225981
QE,20070725,7598.34,7598.34,7598.34,7598.34,3646309
QE,20070724,7637,7637,7637,7637,6796118
QE,20070723,7628.29,7628.29,7628.29,7628.29,13456350
