<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
ADX,20150302,4689.2,4696.99,4646.11,4668.72,93192669
ADX,20150301,4686.19,4703.58,4680.02,4689.2,92797972
ADX,20150226,4631.19,4690.44,4630.06,4686.19,79816752
ADX,20150225,4621.03,4634.45,4619.71,4631.19,38538070
ADX,20150224,4630.36,4649.18,4617.03,4621.03,47433087
ADX,20150223,4647.25,4656.61,4629.65,4630.36,75192987
ADX,20150222,4668.98,4679.26,4645.63,4647.25,48380577
ADX,20150219,4674.51,4674.51,4648.04,4668.98,44305137
ADX,20150218,4661,4674.59,4644.78,4674.51,59174148
ADX,20150217,4647.21,4661,4619.91,4661,71203307
ADX,20150216,4695.34,4699.68,4628.48,4647.21,138652926
ADX,20150215,4626.92,4700.68,4626.92,4695.34,202587871
ADX,20150212,4625.32,4634.53,4614.79,4626.92,102622860
ADX,20150211,4627.91,4637.51,4612.97,4625.32,54274730
ADX,20150210,4647.04,4654.45,4627.47,4627.91,77356862
ADX,20150209,4621.55,4659.97,4621.55,4647.04,139569633
ADX,20150208,4608.56,4636.73,4607.49,4621.55,189203517
ADX,20150205,4648.95,4648.95,4587.62,4608.56,83612529
ADX,20150204,4591.73,4656.37,4591.73,4648.95,150477207
ADX,20150203,4526.46,4596.54,4526.46,4591.73,191634159
ADX,20150202,4552.61,4574.91,4526.39,4526.46,101535880
ADX,20150201,4456.82,4566.74,4454.5,4552.61,100357486
ADX,20150129,4516.12,4539.36,4456.82,4456.82,77363876
ADX,20150128,4530.2,4555.99,4515.19,4516.12,78587758
ADX,20150127,4534.51,4534.51,4476.42,4530.2,84099719
ADX,20150126,4570.22,4570.22,4488.69,4534.51,84129063
ADX,20150125,4526.92,4592.35,4526.92,4570.22,57761460
ADX,20150122,4543.48,4572.75,4525.84,4526.92,46353732
ADX,20150121,4525.78,4558.84,4520.05,4543.48,38622803
ADX,20150120,4567.25,4577.66,4521.52,4525.78,49699617
ADX,20150119,4555.27,4579.83,4549.79,4567.25,107440464
ADX,20150118,4481.36,4580.72,4481.36,4555.27,109774966
ADX,20150115,4506.32,4553.45,4480.77,4481.36,199902809
