<ticker>,<date>,<open>,<high>,<low>,<close>,<vol>
TASI,20000621,2033.93,2033.93,2033.93,2033.93,1291832
TASI,20000620,2024.75,2024.75,2024.75,2024.75,1227678
TASI,20000619,2017.8,2017.8,2017.8,2017.8,1413461
TASI,20000618,2013.06,2013.06,2013.06,2013.06,1921076
TASI,20000617,2012.55,2012.55,2012.55,2012.55,1206619
TASI,20000615,2019.08,2019.08,2019.08,2019.08,746504
TASI,20000614,2020.77,2020.77,2020.77,2020.77,1503885
TASI,20000613,2015.26,2015.26,2015.26,2015.26,1647891
TASI,20000612,2016.85,2016.85,2016.85,2016.85,1422429
TASI,20000611,2019.11,2019.11,2019.11,2019.11,1541783
TASI,20000610,2020.48,2020.48,2020.48,2020.48,1908585
TASI,20000608,2019.32,2019.32,2019.32,2019.32,1160517
TASI,20000607,2007.63,2007.63,2007.63,2007.63,2083739
TASI,20000606,2015.14,2015.14,2015.14,2015.14,1480939
TASI,20000605,2022.47,2022.47,2022.47,2022.47,1629745
TASI,20000604,2018.78,2018.78,2018.78,2018.78,1416631
TASI,20000603,2022.07,2022.07,2022.07,2022.07,2082860
TASI,20000601,2016.15,2016.15,2016.15,2016.15,748036
TASI,20000531,2015.18,2015.18,2015.18,2015.18,1379498
TASI,20000530,2014.78,2014.78,2014.78,2014.78,1411195
TASI,20000529,2019.46,2019.46,2019.46,2019.46,1103869
TASI,20000528,2027.1,2027.1,2027.1,2027.1,830936
TASI,20000527,2027.06,2027.06,2027.06,2027.06,1348026
TASI,20000525,2037.54,2037.54,2037.54,2037.54,762362
TASI,20000524,2031.84,2031.84,2031.84,2031.84,1833136
TASI,20000523,2039.2,2039.2,2039.2,2039.2,1292008
TASI,20000522,2033.98,2033.98,2033.98,2033.98,1827559
TASI,20000521,2047.07,2047.07,2047.07,2047.07,1404891
TASI,20000520,2051.98,2051.98,2051.98,2051.98,1524564
TASI,20000518,2052.64,2052.64,2052.64,2052.64,893517
TASI,20000517,2049.1,2049.1,2049.1,2049.1,2081615
TASI,20000516,2050.71,2050.71,2050.71,2050.71,2746281
TASI,20000515,2048.77,2048.77,2048.77,2048.77,2238207
TASI,20000514,2048.17,2048.17,2048.17,2048.17,1960957
TASI,20000513,2039.72,2039.72,2039.72,2039.72,1922702
TASI,20000511,2028.49,2028.49,2028.49,2028.49,1259677
TASI,20000510,2031.8,2031.8,2031.8,2031.8,1473958
TASI,20000509,2048.82,2048.82,2048.82,2048.82,1673625
TASI,20000508,2046.67,2046.67,2046.67,2046.67,1392655
TASI,20000507,2043.47,2043.47,2043.47,2043.47,1648290
TASI,20000506,2036.06,2036.06,2036.06,2036.06,743615
TASI,20000504,2031.66,2031.66,2031.66,2031.66,451115
TASI,20000503,2034.96,2034.96,2034.96,2034.96,1060644
TASI,20000502,2039.97,2039.97,2039.97,2039.97,1484198
TASI,20000501,2035.7,2035.7,2035.7,2035.7,1549964
TASI,20000430,2018.47,2018.47,2018.47,2018.47,2295101
TASI,20000429,2032.11,2032.11,2032.11,2032.11,1614882
TASI,20000427,2021.74,2021.74,2021.74,2021.74,856506
TASI,20000426,2012.21,2012.21,2012.21,2012.21,1618035
